order_id,user_id,order_dow,order_hour_of_day
911722,93296,0,16
1063952,93301,1,9
508459,93302,2,15
797943,93302,1,13
1596723,93305,1,17
2817450,93314,5,19
1714325,93315,2,12
2593221,93316,1,11
2305000,93316,3,14
1936289,93327,2,15
193348,93335,0,11
2607145,93365,5,9
1123002,93379,0,19
3189270,93391,4,10
2399760,93420,6,11
3323106,93440,1,10
1597600,93456,5,14
928453,93456,0,11
646282,93459,1,8
1774491,93462,0,17
732063,93467,5,16
2825925,93476,0,4
3149937,93477,5,13
1350444,93485,5,20
864068,93485,6,13
1023003,93488,0,6
574235,93508,0,18
1027468,93519,5,12
2660603,93525,3,13
2466792,93529,6,10
3390910,93532,4,12
1096802,93544,0,11
2497436,93547,4,18
1812405,93561,6,18
1909345,93571,0,11
2785914,93574,0,9
2591438,93576,1,9
1966920,93581,3,12
1212222,93581,1,22
2176026,93581,4,15
327042,93593,6,14
899000,93599,0,9
619662,93608,6,6
3289234,93612,2,19
45831,93621,1,13
1796225,93627,1,15
2040885,93629,0,14
2331420,93631,3,17
1647484,93632,0,15
1399635,93635,3,9
2760872,93638,0,18
1486820,93640,0,7
237017,93644,1,8
1387975,93645,1,16
2939209,93647,0,22
3275031,93656,6,18
1571812,93656,6,6
2379248,93671,0,17
233499,93672,1,9
2160309,93673,3,10
2617623,93674,2,10
2407867,93679,2,15
3287496,93713,0,10
312376,93728,0,8
1207075,93731,0,18
2735242,93742,1,9
1974445,93745,1,8
395442,93767,5,1
3161765,93771,1,16
655188,93776,1,23
227195,93783,1,17
2577148,93791,5,12
760555,93795,6,17
3107057,93796,2,14
222546,93812,0,12
1494793,93812,0,10
1949171,93812,0,14
3120029,93814,1,11
1185606,93815,2,8
651711,93816,3,13
1236747,93816,1,12
393281,93823,5,8
2207463,93828,6,13
1659548,93829,1,10
1704527,93832,2,14
1379215,93833,0,20
2062872,93834,0,8
606570,93842,0,9
1300711,93843,6,9
959755,93846,5,6
1760326,93851,1,21
213438,93851,3,7
3057538,93869,4,12
1923222,93879,2,13
2380123,93881,4,16
208935,93881,4,16
1098766,93886,5,16
3056465,93887,1,12
1278742,93895,2,13
633486,93904,6,14
1451209,93917,2,10
1386697,93938,4,17
1200852,93940,0,16
2523008,93942,6,12
3330353,93944,1,21
777378,93946,6,15
457014,93951,0,10
2246747,93968,0,5
1167311,93974,0,10
2695634,93974,5,8
277330,93991,1,14
1076095,93996,4,7
1397119,94024,4,17
2538889,94028,1,14
2966244,94031,1,14
757046,94047,2,22
1491863,94071,0,20
3043760,94075,5,7
3189373,94096,5,15
1276859,94098,4,8
2114081,94100,0,22
2627793,94102,1,20
1949099,94108,0,18
891172,94110,3,15
1903647,94117,0,19
3236122,94130,3,14
1891292,94141,4,15
2658453,94144,0,16
2375947,94145,5,7
3398358,94145,3,8
752283,94147,4,17
1929109,94155,2,19
3120302,94158,5,10
819550,94162,2,12
1643802,94170,6,15
1860608,94171,3,11
475466,94174,3,8
3058681,94177,1,9
2592634,94179,6,15
2173013,94182,1,22
3171163,94183,2,10
3259643,94184,4,5
308105,94190,3,11
3143042,94192,1,19
1789116,94197,5,9
2564110,94206,2,14
1514784,94221,2,10
1481692,94228,5,14
3154836,94228,1,20
274806,94229,6,16
2709599,94231,0,16
850084,94250,5,9
1953251,94259,3,9
2429289,94259,5,8
37493,94260,3,14
2596030,94260,5,11
3281559,94267,2,10
2723605,94268,4,11
1613604,94278,1,11
3067371,94280,2,11
841355,94296,6,13
2397348,94299,0,13
550913,94301,0,15
3313882,94311,3,13
1294763,94316,2,18
2776018,94322,4,10
2709557,94330,1,14
811331,94332,6,11
256050,94335,0,11
1211994,94359,0,18
99940,94365,4,16
3002436,94373,2,8
2351208,94381,1,9
3300486,94384,6,11
1977768,94384,0,10
3378497,94384,4,12
2924262,94398,3,19
2794546,94401,0,21
949613,94408,4,19
2064113,94410,3,13
1138270,94412,6,16
2791,94412,6,22
1545899,94413,1,10
2978596,94419,0,13
2101358,94422,0,14
2408298,94425,3,19
503288,94425,0,0
1189908,94430,4,16
1548314,94440,0,9
2472505,94455,2,19
1599126,94455,0,19
1516271,94466,3,12
620364,94484,3,12
2687136,94489,5,19
2483421,94494,1,13
1151242,94528,0,12
2594971,94534,6,15
371629,94536,3,20
2071161,94553,1,9
1669573,94556,0,22
2529634,94573,1,11
2513673,94576,2,7
1409910,94579,3,7
471175,94579,2,18
229938,94585,0,8
2440036,94596,3,20
2091038,94601,4,10
2579102,94613,0,9
2638984,94613,5,8
2777765,94614,6,15
652951,94616,3,10
3355109,94616,1,11
2339304,94619,4,16
3180569,94626,5,8
3036726,94629,0,16
1224838,94629,3,15
2450260,94630,5,8
1459177,94633,5,15
1810398,94637,3,6
1141200,94652,1,16
1211058,94656,3,16
2351005,94656,0,16
1867005,94658,3,13
1398841,94659,0,11
1924527,94664,3,16
1112070,94665,6,12
884968,94672,0,19
2012844,94675,4,13
1892203,94683,0,10
3195761,94687,2,15
2595483,94692,3,15
579962,94700,5,16
1234610,94701,0,18
2425173,94701,0,15
49878,94723,0,13
2361207,94733,1,13
314006,94744,0,15
1340295,94754,1,7
1457893,94758,1,12
1691454,94764,1,15
2447801,94764,3,10
2821835,94765,1,17
1804703,94765,3,17
199575,94779,5,11
2933271,94786,0,11
1377663,94790,3,10
1682575,94793,0,15
558231,94801,5,16
2446562,94802,6,8
2809856,94804,2,12
3010370,94806,3,19
348276,94809,3,16
718383,94816,6,20
1842897,94819,1,9
1420664,94828,3,10
1739972,94834,6,9
342438,94844,6,9
1585970,94858,5,13
590562,94859,0,11
245988,94880,0,12
2299395,94882,4,15
1411250,94888,0,14
126613,94905,2,12
2113975,94909,2,14
1328451,94928,1,18
426662,94939,6,15
1115310,94941,0,9
1997946,94952,1,7
2052593,94957,4,14
375315,94959,1,14
3365362,94967,1,12
2035063,94972,6,8
1439874,94973,3,9
228050,94982,2,10
3313207,94988,5,21
608328,94989,6,14
3351267,95002,0,12
2644804,95007,5,11
1127406,95025,6,9
1436344,95044,5,14
1632545,95050,0,16
1225917,95055,5,11
1836298,95056,2,16
1697171,95056,2,13
1780020,95058,1,7
2167174,95059,0,18
2880231,95061,4,13
149312,95062,1,6
2484152,95071,2,9
304472,95076,1,11
700976,95077,1,16
1605674,95106,2,14
2826707,95106,2,10
694306,95118,5,15
1432061,95125,5,9
398930,95129,4,15
1270147,95132,2,11
310882,95132,6,9
624776,95137,6,10
460782,95146,5,11
442004,95159,0,10
2675426,95161,1,14
3259087,95164,5,20
1375838,95171,4,8
127971,95171,3,13
2493807,95173,6,13
3088315,95187,3,11
2125900,95187,6,11
2774267,95191,1,19
2008814,95193,2,10
1245488,95193,3,17
1160707,95195,1,13
1752745,95196,0,15
171103,95199,2,14
2745456,95203,1,19
2714931,95210,2,12
881358,95222,0,22
3315710,95222,6,16
1066929,95222,5,12
81786,95222,2,13
1708518,95224,1,11
3096312,95231,2,16
84675,95237,1,9
1737023,95238,6,18
2259745,95244,0,12
2872037,95258,1,16
1958872,95276,2,17
1375998,95276,6,14
2202445,95276,0,13
1623010,95294,4,19
122869,95296,5,17
1473687,95320,6,3
1513547,95333,1,8
1447098,95339,5,18
158168,95351,1,13
2451742,95352,5,15
814498,95355,6,12
2202076,95361,1,13
478931,95362,0,10
673701,95369,0,12
2076747,95375,1,14
3364058,95388,0,9
2278299,95394,1,11
2679489,95404,3,19
3145000,95409,4,16
372472,95420,0,20
378416,95426,5,13
1254980,95438,4,15
3103711,95441,6,10
1797301,95472,3,14
1407005,95472,2,10
1204597,95476,4,17
3057153,95478,4,17
2685356,95480,0,17
1870199,95482,4,9
1287094,95483,2,7
843975,95505,1,17
1442190,95511,3,16
1286620,95513,4,11
3223983,95524,5,10
832603,95534,3,10
2202454,95550,3,22
2999782,95553,1,8
970326,95557,2,12
1140104,95560,6,12
2181200,95597,6,7
1554634,95597,4,20
2547804,95602,1,15
1658450,95605,2,14
1570071,95605,0,16
2101120,95609,3,18
698947,95609,4,9
774649,95612,2,13
1302532,95617,5,10
2282299,95620,3,16
1244838,95623,4,11
219333,95627,6,15
2996477,95629,6,18
260960,95642,6,14
3123049,95648,5,23
542759,95658,2,14
3357096,95663,1,13
1226084,95674,2,11
2873976,95674,2,11
1112620,95676,0,10
1226621,95676,3,15
151130,95678,0,8
3150296,95682,4,14
1417347,95688,3,11
1682741,95697,3,12
1005727,95698,2,16
2270194,95699,6,9
882623,95701,1,20
1088519,95730,4,13
854189,95731,5,20
150699,95737,4,10
1320534,95738,4,18
3265905,95739,0,9
2861827,95741,0,13
372891,95754,4,12
658310,95763,4,13
2541744,95764,0,6
1403206,95765,5,18
1648395,95768,3,17
3244333,95779,4,22
3102448,95780,2,8
3200902,95786,0,9
2418141,95786,6,18
3209105,95806,4,14
317782,95809,1,8
1196990,95823,4,16
966145,95833,6,8
1357790,95835,2,9
1263621,95838,5,8
459238,95847,1,8
70150,95847,2,19
381033,95858,1,14
2346888,95858,0,17
207568,95861,2,16
143409,95861,1,11
1129016,95882,1,17
807911,95885,1,16
178052,95890,6,10
599824,95890,6,12
957217,95891,5,20
2601017,95898,0,18
128062,95899,2,12
3358691,95905,1,8
1535680,95908,2,13
276595,95908,1,19
1476838,95911,4,7
315654,95912,6,17
787504,95913,3,9
2028303,95924,3,5
267851,95930,2,15
770811,95933,3,11
1243744,95947,0,14
2349863,95948,2,13
1894652,95949,1,15
3099173,95953,5,8
2513139,95953,0,8
528011,95955,3,12
891292,95964,3,12
219539,95968,1,15
138704,95973,1,16
1253953,95973,2,14
943684,95976,0,14
2598574,95977,0,19
2976270,95989,4,14
959047,95995,1,7
770659,95997,0,11
2289448,96006,5,14
2591297,96010,6,8
100828,96026,5,11
1154348,96043,6,14
568435,96043,5,23
1513930,96047,1,9
149797,96048,2,11
2899528,96055,2,11
792681,96061,2,7
2016410,96065,2,14
683188,96072,3,6
889503,96079,2,8
2241385,96082,3,7
2179983,96100,0,16
516623,96104,0,13
85572,96105,0,15
1489103,96110,4,14
55009,96112,5,9
2641896,96135,2,18
3007507,96136,5,14
1956623,96150,1,15
99661,96154,1,12
917173,96165,0,11
3320309,96169,5,20
3148830,96174,1,9
3299465,96175,5,16
3023169,96180,1,9
2225987,96186,1,18
833140,96196,0,13
1342582,96206,4,15
1368504,96210,6,8
3047194,96210,4,10
1691987,96216,6,10
851301,96216,2,2
3094403,96217,6,12
1622203,96223,1,10
3225936,96227,5,9
2667423,96241,4,10
169066,96243,3,9
825043,96247,1,11
1885418,96247,1,12
692390,96249,6,14
2230832,96253,5,16
2394579,96259,0,13
2796816,96262,6,16
2103893,96270,0,14
1373955,96296,1,16
3277559,96299,5,9
1095328,96299,1,18
2449939,96312,6,21
799916,96325,2,13
1612849,96328,0,16
3224735,96328,3,3
1760406,96330,5,12
2163622,96331,2,13
1811938,96335,0,13
65352,96338,2,21
2667683,96340,2,20
1404069,96351,3,7
2518807,96355,2,14
1017355,96358,4,15
3115055,96366,4,10
2536540,96366,4,11
263509,96368,1,16
1814711,96375,2,13
2361288,96389,0,20
1151898,96390,5,1
1186016,96390,1,13
1111742,96394,6,1
3015230,96395,4,18
2070051,96400,1,18
2757462,96401,1,13
1973305,96411,0,15
1841624,96416,0,9
2037991,96423,1,21
2533625,96424,2,14
610112,96425,4,10
1365890,96442,1,14
255594,96449,5,14
1565645,96456,1,12
1345958,96471,5,12
1105593,96475,2,13
2256129,96481,1,12
2935945,96497,3,14
616917,96512,1,22
1161839,96515,6,15
1113156,96519,5,10
2513451,96526,1,7
3070989,96531,2,11
1389496,96531,0,21
2061300,96533,4,10
2142673,96541,6,13
157775,96545,0,12
1009846,96545,4,9
2859321,96552,5,11
2731595,96555,1,13
3015899,96555,3,17
608324,96564,2,10
276234,96565,3,16
2508040,96571,0,8
948500,96572,1,9
635409,96573,0,8
2462280,96577,3,13
3314805,96579,1,13
1853440,96600,2,20
2510230,96604,4,10
3189684,96606,0,13
1222770,96615,5,22
1122768,96615,5,12
252802,96648,6,14
386804,96651,3,16
131218,96655,6,8
3165342,96660,2,15
1359559,96660,1,19
1571079,96660,5,17
2588021,96667,3,10
2421622,96676,4,10
1020003,96676,2,15
1815784,96697,5,16
1889461,96698,3,10
1884940,96710,2,14
1336876,96711,1,13
423557,96716,5,17
1837873,96724,0,9
2512186,96724,1,14
839715,96731,5,19
294810,96734,1,14
1331608,96736,0,9
2535012,96745,1,15
1733272,96747,4,13
1356309,96750,2,10
1694668,96754,2,8
1487574,96759,1,11
45325,96770,4,13
775915,96779,2,17
1139872,96781,6,12
3153440,96784,1,17
2798848,96791,4,19
2204620,96795,6,14
2496052,96798,4,16
1284638,96802,0,14
3311942,96805,3,14
3089806,96814,6,16
2407328,96815,2,19
1252808,96818,5,17
1673361,96826,1,14
3218905,96835,0,11
1913909,96838,2,13
972237,96838,6,11
1177259,96838,1,5
1040425,96841,6,18
2007055,96842,3,12
2042744,96843,2,20
3219658,96843,0,1
2263951,96848,1,14
2922387,96853,0,1
2899467,96866,2,12
695154,96866,1,9
3289732,96877,2,7
1770010,96882,5,15
1316044,96890,6,10
3111481,96902,2,6
263225,96917,5,9
2333075,96927,6,14
2450245,96931,0,5
1101886,96935,2,18
2231849,96947,2,14
2313623,96951,4,19
45746,96960,2,16
2034345,96962,2,9
2007969,96965,4,17
1155695,96969,5,15
762027,96978,6,16
1964873,96978,2,16
25931,96983,0,11
2428466,96984,6,7
1740393,96992,2,11
3229765,97006,3,8
498697,97015,0,11
141712,97016,3,15
2811496,97022,2,14
1177892,97038,3,19
2660130,97042,2,17
1609689,97043,3,18
3349680,97055,0,12
793846,97059,3,12
3083448,97061,3,12
404002,97061,2,8
3231953,97072,1,17
1765551,97072,0,13
554064,97073,5,19
2624465,97074,5,10
1314478,97076,5,15
1042480,97079,3,10
1681905,97080,0,16
1361268,97081,4,12
1808572,97087,2,14
1368860,97107,4,13
2182493,97132,5,11
1203332,97150,0,18
681195,97154,6,9
815456,97160,2,14
372753,97168,2,17
1748642,97172,1,9
2317567,97180,0,14
1793683,97187,2,12
3195737,97200,6,15
3218505,97207,1,17
2833333,97211,6,13
1408689,97235,6,14
2142176,97242,1,19
249861,97243,3,18
2555154,97254,6,14
981317,97262,0,13
3133692,97267,4,15
733315,97273,2,8
1133257,97276,5,21
493201,97280,1,14
442104,97281,6,8
743975,97290,6,8
1687125,97290,6,15
2239208,97304,6,21
535673,97309,2,17
1990778,97319,2,14
3176707,97336,4,14
3311509,97345,4,17
299296,97360,2,9
2087593,97365,0,16
918874,97396,6,16
2572230,97401,1,10
1195104,97404,2,13
3076240,97408,1,7
485222,97429,3,17
3271740,97431,1,10
723412,97432,0,11
867557,97435,0,12
3013932,97435,4,21
1236054,97439,1,13
1204405,97439,2,11
1378319,97439,6,16
955282,97439,2,15
2903252,97439,6,12
376266,97440,0,20
447915,97453,0,18
2921821,97458,6,7
978946,97463,2,14
2057105,97466,1,12
1510650,97474,1,21
274780,97476,6,16
1082852,97476,1,13
631601,97487,1,7
2746859,97494,4,20
693054,97508,1,12
1641325,97514,3,22
1834035,97520,3,15
538876,97520,0,18
409783,97520,1,18
2819167,97522,2,15
550359,97526,2,12
527647,97526,0,12
3213704,97537,6,12
1827157,97539,4,9
891545,97539,5,15
2060952,97539,5,10
1248464,97547,3,19
2379747,97549,0,15
1290084,97549,1,13
597561,97550,1,21
68427,97550,0,10
1426668,97551,5,17
1142261,97553,6,9
1769245,97556,6,7
1879789,97557,1,9
2336784,97557,2,9
3070364,97568,0,15
1640056,97590,2,15
1579747,97595,1,19
2540422,97596,2,13
1156647,97606,6,3
2968540,97607,5,14
3043500,97609,1,6
2924425,97617,0,10
1552949,97629,2,11
1364400,97635,1,18
1848898,97641,0,12
2728414,97641,6,7
240845,97647,5,12
197531,97657,0,9
1989429,97658,1,14
2106089,97662,4,9
1458746,97663,1,18
889926,97664,4,8
382887,97664,3,17
1602771,97669,3,16
3207235,97669,0,7
3090191,97692,5,8
2383500,97695,3,7
220244,97705,6,15
1444539,97707,4,7
3330880,97709,6,20
1303845,97716,3,23
3419077,97729,2,17
1320327,97729,2,17
942459,97730,6,16
2221440,97730,4,14
759330,97734,2,14
767414,97734,3,11
1162518,97734,3,9
548394,97742,1,12
3366916,97766,4,7
2037576,97774,1,8
2850885,97781,2,15
294220,97785,6,10
2741650,97796,3,10
1414139,97799,4,8
63774,97805,0,12
3398570,97805,0,22
2311826,97805,0,9
2092424,97806,4,9
2704694,97816,3,11
1013324,97820,1,12
3317454,97820,2,8
1439628,97821,4,16
448765,97832,5,12
2879957,97833,2,20
614172,97837,5,12
130963,97837,5,7
1216353,97838,2,10
2359375,97846,5,9
2210554,97846,0,15
2821286,97857,3,17
1205439,97875,2,15
2572064,97875,4,12
1840429,97894,1,14
956185,97894,5,7
1695538,97899,2,15
2399554,97899,5,13
2965059,97911,0,13
879090,97918,2,9
2720423,97947,5,18
2167434,97949,2,12
2886703,97960,5,9
1785134,97971,6,13
1701555,97975,1,15
1955573,98029,0,14
2362247,98033,1,15
1916690,98033,1,12
106418,98037,0,12
1130561,98049,3,11
310113,98049,1,10
618989,98073,4,8
1375871,98073,5,6
1673591,98077,2,14
3262723,98081,0,15
698919,98084,1,10
1936932,98085,5,15
1483631,98089,3,14
1856588,98093,0,7
2496644,98096,2,16
345304,98100,1,16
1435717,98106,3,13
1310813,98120,0,9
1179747,98131,5,21
752695,98134,5,8
2657696,98143,2,17
1417792,98154,1,14
515691,98160,3,17
1357839,98188,6,13
1211851,98190,4,16
645135,98193,4,21
230929,98205,4,14
901820,98221,4,22
2641513,98226,6,21
2867853,98241,0,9
279789,98245,4,18
775858,98251,5,13
2020305,98256,5,12
774387,98257,4,21
2353591,98257,0,16
3342712,98258,5,12
1724551,98258,1,9
1811731,98265,5,10
2258036,98267,4,17
1513964,98273,0,20
2393955,98278,1,9
3365224,98285,0,15
758021,98304,6,13
1023495,98304,6,8
1406979,98314,3,16
552784,98319,3,14
3195520,98333,1,12
1417767,98343,1,19
3050825,98357,4,21
835802,98363,6,15
492621,98365,4,14
1571998,98366,6,13
786708,98378,4,21
1358239,98387,0,18
1446186,98402,1,9
2533842,98404,6,15
1476577,98408,3,17
927330,98411,4,9
2430225,98420,4,20
422862,98436,6,14
1918074,98438,0,12
3026575,98439,0,8
3081567,98439,5,20
185608,98440,1,18
1010416,98444,2,13
431505,98455,3,0
352856,98467,5,12
3224947,98469,4,14
752897,98469,1,8
1574775,98485,1,9
2007549,98491,3,10
1845542,98502,3,21
9464,98512,4,21
835483,98514,0,15
2453275,98514,6,14
3069062,98518,3,11
763230,98518,4,9
224185,98522,3,16
512203,98527,3,9
2115973,98530,3,17
626829,98538,1,14
1216554,98557,2,17
703991,98567,2,9
2705238,98573,0,11
544652,98579,0,10
1312779,98579,6,20
1496844,98581,6,18
2334325,98587,6,19
2641440,98589,4,20
593532,98594,1,17
663774,98594,3,16
601843,98601,4,14
1857721,98614,0,14
1893908,98615,0,11
1472901,98616,1,11
1750204,98622,4,11
1258550,98635,5,14
2358612,98636,5,7
2525938,98650,2,8
1750258,98651,1,15
1795915,98657,0,20
2970841,98659,1,9
692432,98675,6,8
2934615,98675,0,10
3109084,98695,0,13
2952801,98713,5,18
2713118,98716,0,12
496558,98730,6,9
2606912,98732,0,12
776707,98747,3,17
2548421,98749,5,13
3350767,98757,2,18
20503,98777,0,19
2373331,98779,3,16
3345343,98805,2,12
926375,98806,0,11
2108037,98811,1,12
275950,98816,5,18
376539,98818,4,16
990927,98822,0,12
2387857,98823,1,13
533986,98836,2,13
2267677,98844,0,17
3197345,98846,4,9
1198309,98851,2,15
3414260,98862,6,18
3040715,98867,3,18
1492411,98868,0,9
512273,98869,6,8
2196552,98873,6,16
903532,98877,2,20
2279022,98881,4,15
2122856,98881,0,7
666976,98884,0,8
371872,98885,5,9
1445422,98889,2,14
1839992,98891,0,7
2405322,98899,3,10
1139929,98903,5,23
2662945,98907,5,0
2031172,98918,3,15
790151,98921,2,21
3156656,98929,4,10
2953546,98933,2,16
698172,98935,3,16
1239668,98942,5,20
2814493,98947,0,19
181717,98950,0,16
2279385,98952,1,8
1121329,98954,4,23
3194675,98956,4,13
1162029,98957,1,11
2695516,98961,3,8
2483894,98968,0,15
1184790,98972,6,15
2470325,98981,1,10
2480738,98994,2,9
739479,99001,1,7
3203141,99005,1,8
1506710,99011,4,21
2802032,99013,5,22
1501300,99028,0,9
2039912,99037,1,16
2145604,99038,5,15
204614,99048,4,19
298317,99051,1,15
22199,99051,4,15
3403056,99054,3,9
73227,99056,0,9
1197612,99059,0,21
1431852,99059,2,15
402399,99059,6,14
2717663,99063,3,10
3087225,99069,4,12
1765011,99069,4,10
126235,99072,5,14
3138266,99077,2,15
3197583,99078,1,10
2103862,99079,5,13
544585,99080,0,10
1823274,99093,5,13
923338,99096,1,19
945958,99104,3,14
861361,99106,6,7
720947,99109,0,17
624463,99125,3,15
573816,99126,0,0
2930447,99126,6,23
1913791,99127,6,16
2930827,99132,3,12
1897511,99132,5,15
1970540,99139,6,7
222156,99140,2,15
1877505,99150,6,10
2130783,99150,6,8
2309809,99153,2,16
584534,99165,0,16
681683,99165,6,12
625916,99166,1,9
2630717,99175,5,13
937295,99175,1,16
56918,99190,5,2
1391840,99191,5,1
163886,99208,4,14
2760582,99211,1,17
3235835,99222,0,13
3391717,99225,1,9
3280419,99225,3,10
2227310,99233,0,15
1450605,99253,6,11
1152202,99254,0,14
230868,99257,5,17
741425,99259,3,18
3391805,99263,3,8
1368326,99279,3,16
460254,99281,6,22
3396002,99290,4,17
3359554,99300,5,20
2606791,99300,2,11
1791506,99304,4,18
1397264,99317,0,15
3194680,99326,1,18
2831023,99326,1,9
1504581,99329,3,15
1840661,99336,0,12
1490210,99349,6,13
1023719,99355,1,17
2247257,99383,3,13
2457739,99390,5,8
1457502,99390,5,15
2112970,99400,5,21
3358889,99402,1,20
3018639,99423,3,12
697017,99424,3,15
978023,99426,5,9
1272886,99435,0,15
2913596,99435,4,17
232370,99437,4,9
2878012,99439,4,10
1360237,99439,6,13
759453,99441,4,12
1914621,99441,6,9
3321784,99441,5,13
2458950,99452,4,15
1614615,99454,6,14
2444715,99455,1,8
3143280,99458,4,11
2011716,99459,1,18
266810,99460,5,16
1429501,99460,3,19
2993544,99460,2,14
365170,99471,6,7
1449130,99472,5,10
2236721,99487,6,8
2863108,99489,0,15
3332553,99498,6,9
930349,99498,1,4
2569609,99520,6,20
2077623,99520,3,1
1010837,99522,1,9
1730527,99524,6,15
1697284,99532,0,12
145341,99538,1,15
2028468,99570,1,13
987435,99570,2,12
3188301,99582,2,9
2092825,99592,3,13
38210,99596,1,14
38170,99601,1,17
2989595,99608,1,14
1226647,99608,3,9
1980712,99614,0,14
1043409,99615,0,15
84333,99617,2,14
1451399,99619,3,11
793505,99622,6,8
1386823,99629,6,19
2384786,99631,0,20
2215033,99642,4,17
2438649,99643,2,8
1981636,99649,3,13
62893,99661,4,16
882139,99663,0,13
3047977,99666,4,1
3178979,99667,5,16
2931452,99668,0,11
3351232,99672,2,14
953432,99675,3,15
2976273,99682,5,11
2138725,99701,0,20
3137213,99707,4,12
1474144,99707,1,13
3235612,99720,5,14
964701,99728,1,14
2292728,99729,0,10
1466485,99744,0,11
2269480,99745,6,9
636855,99757,0,17
3276542,99758,6,14
396665,99765,4,11
2693467,99776,2,9
2762532,99785,4,9
22642,99786,0,12
3373024,99789,2,17
878366,99799,0,9
417289,99805,0,14
2005807,99806,0,19
2464679,99808,0,11
358696,99817,5,16
2985028,99817,2,9
1768205,99820,3,9
2450438,99821,0,7
3071515,99821,1,19
48821,99823,0,14
3204175,99844,5,15
2578935,99861,1,8
1475180,99875,3,21
2519335,99876,5,10
2329528,99887,1,0
2181780,99893,0,11
1439947,99894,1,15
3226451,99898,0,17
3293557,99901,6,13
1594773,99901,4,16
1872893,99908,1,10
37892,99909,2,13
2354163,99913,1,10
1392191,99919,3,19
2849548,99921,1,13
2441443,99921,1,11
98248,99924,6,15
3378929,99926,5,14
2110226,99931,3,19
910968,99931,1,16
2922592,99936,5,15
232104,99950,6,14
